condition nsolution basis generalization length runtime answer
1 2514 TSKHIE cb 26 16 'a'
1 2514 TSKHIE cc 26 16 'a'
1 2515 TSKHIE aa 26 16 'a'
1 2515 TSKHIE ab 26 16 'a'
1 2515 TSKHIE ac 26 16 'a'
1 2515 TSKHIE ba 26 16 'a'
1 2515 TSKHIE bb 26 16 'a'
1 2515 TSKHIE bc 26 16 'a'
1 2515 TSKHIE ca 26 16 'a'
1 2515 TSKHIE cb 26 16 'a'
1 2515 TSKHIE cc 26 16 'a'
1 2516 TSKHIE aa 26 16 'a'
1 2516 TSKHIE ab 26 16 'a'
1 2516 TSKHIE ac 26 16 'a'
1 2516 TSKHIE ba 26 16 'a'
1 2516 TSKHIE bb 26 16 'a'
1 2516 TSKHIE bc 26 16 'a'
1 2516 TSKHIE ca 26 16 'a'
1 2516 TSKHIE cb 26 16 'a'
1 2516 TSKHIE cc 26 16 'a'
1 2517 TSKHIE aa 26 16 'a'
1 2517 TSKHIE ab 26 16 'a'
1 2517 TSKHIE ac 26 16 'a'
1 2517 TSKHIE ba 26 16 'a'
1 2517 TSKHIE bb 26 16 'a'
1 2517 TSKHIE bc 26 16 'a'
1 2517 TSKHIE ca 26 16 'a'
1 2517 TSKHIE cb 26 16 'a'
1 2517 TSKHIE cc 26 16 'a'
1 2518 TSKHIE aa 26 16 'a'
1 2518 TSKHIE ab 26 16 'a'
1 2518 TSKHIE ac 26 16 'a'
1 2518 TSKHIE ba 26 16 'a'
1 2518 TSKHIE bb 26 16 'a'
1 2518 TSKHIE bc 26 16 'a'
1 2518 TSKHIE ca 26 16 'a'
1 2518 TSKHIE cb 26 16 'a'
1 2518 TSKHIE cc 26 16 'a'
1 2519 TSKHIE aa 26 16 'a'
1 2519 TSKHIE ab 26 16 'a'
1 2519 TSKHIE ac 26 16 'a'
1 2519 TSKHIE ba 26 16 'a'
1 2519 TSKHIE bb 26 16 'a'
1 2519 TSKHIE bc 26 16 'a'
1 2519 TSKHIE ca 26 16 'a'
1 2519 TSKHIE cb 26 16 'a'
1 2519 TSKHIE cc 26 16 'a'
1 2520 TSKHIE aa 26 16 'a'
1 2520 TSKHIE ab 26 16 'a'
1 2520 TSKHIE ac 26 16 'a'
1 2520 TSKHIE ba 26 16 'a'
1 2520 TSKHIE bb 26 16 'a'
1 2520 TSKHIE bc 26 16 'a'
1 2520 TSKHIE ca 26 16 'a'
1 2520 TSKHIE cb 26 16 'a'
1 2520 TSKHIE cc 26 16 'a'
1 2521 TSKHIE aa 26 16 'a'
1 2521 TSKHIE ab 26 16 'a'
1 2521 TSKHIE ac 26 16 'a'
1 2521 TSKHIE ba 26 16 'a'
1 2521 TSKHIE bb 26 16 'a'
1 2521 TSKHIE bc 26 16 'a'
1 2521 TSKHIE ca 26 16 'a'
1 2521 TSKHIE cb 26 16 'a'
1 2521 TSKHIE cc 26 16 'a'
1 2522 TSKHIE aa 26 16 'a'
1 2522 TSKHIE ab 26 16 'a'
1 2522 TSKHIE ac 26 16 'a'
1 2522 TSKHIE ba 26 16 'a'
1 2522 TSKHIE bb 26 16 'a'
1 2522 TSKHIE bc 26 16 'a'
1 2522 TSKHIE ca 26 16 'a'
1 2522 TSKHIE cb 26 16 'a'
1 2522 TSKHIE cc 26 16 'a'
1 2523 TSKHIE aa 26 16 'a'
1 2523 TSKHIE ab 26 16 'a'
1 2523 TSKHIE ac 26 16 'a'
1 2523 TSKHIE ba 26 16 'a'
1 2523 TSKHIE bb 26 16 'a'
1 2523 TSKHIE bc 26 16 'a'
1 2523 TSKHIE ca 26 16 'a'
1 2523 TSKHIE cb 26 16 'a'
1 2523 TSKHIE cc 26 16 'a'
1 2524 TSKHIE aa 26 16 'a'
1 2524 TSKHIE ab 26 16 'a'
1 2524 TSKHIE ac 26 16 'a'
1 2524 TSKHIE ba 26 16 'a'
1 2524 TSKHIE bb 26 16 'a'
1 2524 TSKHIE bc 26 16 'a'
1 2524 TSKHIE ca 26 16 'a'
1 2524 TSKHIE cb 26 16 'a'
1 2524 TSKHIE cc 26 16 'a'
1 2525 TSKHIE aa 26 16 'a'
1 2525 TSKHIE ab 26 16 'a'
1 2525 TSKHIE ac 26 16 'a'
1 2525 TSKHIE ba 26 16 'a'
1 2525 TSKHIE bb 26 16 'a'
1 2525 TSKHIE bc 26 16 'a'
1 2525 TSKHIE ca 26 16 'a'
1 2525 TSKHIE cb 26 16 'a'
1 2525 TSKHIE cc 26 16 'a'
1 2526 TSKHIE aa 26 16 'a'
1 2526 TSKHIE ab 26 16 'a'
1 2526 TSKHIE ac 26 16 'a'
1 2526 TSKHIE ba 26 16 'a'
1 2526 TSKHIE bb 26 16 'a'
1 2526 TSKHIE bc 26 16 'a'
1 2526 TSKHIE ca 26 16 'a'
1 2526 TSKHIE cb 26 16 'a'
1 2526 TSKHIE cc 26 16 'a'
1 2527 TSKHIE aa 26 16 'a'
1 2527 TSKHIE ab 26 16 'a'
1 2527 TSKHIE ac 26 16 'a'
1 2527 TSKHIE ba 26 16 'a'
1 2527 TSKHIE bb 26 16 'a'
1 2527 TSKHIE bc 26 16 'a'
1 2527 TSKHIE ca 26 16 'a'
1 2527 TSKHIE cb 26 16 'a'
1 2527 TSKHIE cc 26 16 'a'
1 2528 TSKHIE aa 26 16 'a'
1 2528 TSKHIE ab 26 16 'a'
1 2528 TSKHIE ac 26 16 'a'
1 2528 TSKHIE ba 26 16 'a'
1 2528 TSKHIE bb 26 16 'a'
1 2528 TSKHIE bc 26 16 'a'
1 2528 TSKHIE ca 26 16 'a'
1 2528 TSKHIE cb 26 16 'a'
1 2528 TSKHIE cc 26 16 'a'
1 2529 TSKHIE aa 26 16 'a'
1 2529 TSKHIE ab 26 16 'a'
1 2529 TSKHIE ac 26 16 'a'
1 2529 TSKHIE ba 26 16 'a'
1 2529 TSKHIE bb 26 16 'a'
1 2529 TSKHIE bc 26 16 'a'
1 2529 TSKHIE ca 26 16 'a'
1 2529 TSKHIE cb 26 16 'a'
1 2529 TSKHIE cc 26 16 'a'
1 2530 TSKHIE aa 26 16 'a'
1 2530 TSKHIE ab 26 16 'a'
1 2530 TSKHIE ac 26 16 'a'
1 2530 TSKHIE ba 26 16 'a'
1 2530 TSKHIE bb 26 16 'a'
1 2530 TSKHIE bc 26 16 'a'
1 2530 TSKHIE ca 26 16 'a'
1 2530 TSKHIE cb 26 16 'a'
1 2530 TSKHIE cc 26 16 'a'
1 2531 TSKHIE aa 26 16 'a'
1 2531 TSKHIE ab 26 16 'a'
1 2531 TSKHIE ac 26 16 'a'
1 2531 TSKHIE ba 26 16 'a'
1 2531 TSKHIE bb 26 16 'a'
1 2531 TSKHIE bc 26 16 'a'
1 2531 TSKHIE ca 26 16 'a'
1 2531 TSKHIE cb 26 16 'a'
1 2531 TSKHIE cc 26 16 'a'
1 2532 TSKHIE aa 26 16 'a'
1 2532 TSKHIE ab 26 16 'a'
1 2532 TSKHIE ac 26 16 'a'
1 2532 TSKHIE ba 26 16 'a'
1 2532 TSKHIE bb 26 16 'a'
1 2532 TSKHIE bc 26 16 'a'
1 2532 TSKHIE ca 26 16 'a'
1 2532 TSKHIE cb 26 16 'a'
1 2532 TSKHIE cc 26 16 'a'
1 2533 TSKHIE aa 26 16 'a'
1 2533 TSKHIE ab 26 16 'a'
1 2533 TSKHIE ac 26 16 'a'
1 2533 TSKHIE ba 26 16 'a'
1 2533 TSKHIE bb 26 16 'a'
1 2533 TSKHIE bc 26 16 'a'
1 2533 TSKHIE ca 26 16 'a'
1 2533 TSKHIE cb 26 16 'a'
1 2533 TSKHIE cc 26 16 'a'
1 2534 TSKHIE aa 26 16 'a'
1 2534 TSKHIE ab 26 16 'a'
1 2534 TSKHIE ac 26 16 'a'
1 2534 TSKHIE ba 26 16 'a'
1 2534 TSKHIE bb 26 16 'a'
1 2534 TSKHIE bc 26 16 'a'
1 2534 TSKHIE ca 26 16 'a'
1 2534 TSKHIE cb 26 16 'a'
1 2534 TSKHIE cc 26 16 'a'
1 2535 TSKHIE aa 26 16 'a'
1 2535 TSKHIE ab 26 16 'a'
1 2535 TSKHIE ac 26 16 'a'
1 2535 TSKHIE ba 26 16 'a'
1 2535 TSKHIE bb 26 16 'a'
1 2535 TSKHIE bc 26 16 'a'
1 2535 TSKHIE ca 26 16 'a'
1 2535 TSKHIE cb 26 16 'a'
1 2535 TSKHIE cc 26 16 'a'
1 2536 TSKHIE aa 26 16 'a'
1 2536 TSKHIE ab 26 16 'a'
1 2536 TSKHIE ac 26 16 'a'
1 2536 TSKHIE ba 26 16 'a'
1 2536 TSKHIE bb 26 16 'a'
1 2536 TSKHIE bc 26 16 'a'
1 2536 TSKHIE ca 26 16 'a'
1 2536 TSKHIE cb 26 16 'a'
1 2536 TSKHIE cc 26 16 'a'
1 2537 TSKHIE aa 26 16 'a'
1 2537 TSKHIE ab 26 16 'a'
1 2537 TSKHIE ac 26 16 'a'
1 2537 TSKHIE ba 26 16 'a'
1 2537 TSKHIE bb 26 16 'a'
1 2537 TSKHIE bc 26 16 'a'
1 2537 TSKHIE ca 26 16 'a'
1 2537 TSKHIE cb 26 16 'a'
1 2537 TSKHIE cc 26 16 'a'
1 2538 TSKHIE aa 26 16 'a'
1 2538 TSKHIE ab 26 16 'a'
1 2538 TSKHIE ac 26 16 'a'
1 2538 TSKHIE ba 26 16 'a'
1 2538 TSKHIE bb 26 16 'a'
1 2538 TSKHIE bc 26 16 'a'
1 2538 TSKHIE ca 26 16 'a'
1 2538 TSKHIE cb 26 16 'a'
1 2538 TSKHIE cc 26 16 'a'
1 2539 TSKHIE aa 26 16 'a'
1 2539 TSKHIE ab 26 16 'a'
1 2539 TSKHIE ac 26 16 'a'
1 2539 TSKHIE ba 26 16 'a'
1 2539 TSKHIE bb 26 16 'a'
1 2539 TSKHIE bc 26 16 'a'
1 2539 TSKHIE ca 26 16 'a'
1 2539 TSKHIE cb 26 16 'a'
1 2539 TSKHIE cc 26 16 'a'
1 2540 TSKHIE aa 26 16 'a'
1 2540 TSKHIE ab 26 16 'a'
1 2540 TSKHIE ac 26 16 'a'
1 2540 TSKHIE ba 26 16 'a'
1 2540 TSKHIE bb 26 16 'a'
1 2540 TSKHIE bc 26 16 'a'
1 2540 TSKHIE ca 26 16 'a'
1 2540 TSKHIE cb 26 16 'a'
1 2540 TSKHIE cc 26 16 'a'
1 2541 TSKHIE aa 26 16 'a'
1 2541 TSKHIE ab 26 16 'a'
1 2541 TSKHIE ac 26 16 'a'
1 2541 TSKHIE ba 26 16 'a'
1 2541 TSKHIE bb 26 16 'a'
1 2541 TSKHIE bc 26 16 'a'
1 2541 TSKHIE ca 26 16 'a'
1 2541 TSKHIE cb 26 16 'a'
1 2541 TSKHIE cc 26 16 'a'
1 2542 TSKHIE aa 26 16 'a'
1 2542 TSKHIE ab 26 16 'a'
1 2542 TSKHIE ac 26 16 'a'
1 2542 TSKHIE ba 26 16 'a'
1 2542 TSKHIE bb 26 16 'a'
1 2542 TSKHIE bc 26 16 'a'
1 2542 TSKHIE ca 26 16 'a'
1 2542 TSKHIE cb 26 16 'a'
1 2542 TSKHIE cc 26 16 'a'
1 2543 TSKHIE aa 26 16 'a'
1 2543 TSKHIE ab 26 16 'a'
1 2543 TSKHIE ac 26 16 'a'
1 2543 TSKHIE ba 26 16 'a'
1 2543 TSKHIE bb 26 16 'a'
1 2543 TSKHIE bc 26 16 'a'
1 2543 TSKHIE ca 26 16 'a'
1 2543 TSKHIE cb 26 16 'a'
1 2543 TSKHIE cc 26 16 'a'
1 2544 TSKHIE aa 26 16 'a'
1 2544 TSKHIE ab 26 16 'a'
1 2544 TSKHIE ac 26 16 'a'
1 2544 TSKHIE ba 26 16 'a'
1 2544 TSKHIE bb 26 16 'a'
1 2544 TSKHIE bc 26 16 'a'
1 2544 TSKHIE ca 26 16 'a'
1 2544 TSKHIE cb 26 16 'a'
1 2544 TSKHIE cc 26 16 'a'
1 2545 TSKHIE aa 26 16 'a'
1 2545 TSKHIE ab 26 16 'a'
1 2545 TSKHIE ac 26 16 'a'
1 2545 TSKHIE ba 26 16 'a'
1 2545 TSKHIE bb 26 16 'a'
1 2545 TSKHIE bc 26 16 'a'
1 2545 TSKHIE ca 26 16 'a'
1 2545 TSKHIE cb 26 16 'a'
1 2545 TSKHIE cc 26 16 'a'
1 2546 TSKHIE aa 26 16 'a'
1 2546 TSKHIE ab 26 16 'a'
1 2546 TSKHIE ac 26 16 'a'
1 2546 TSKHIE ba 26 16 'a'
1 2546 TSKHIE bb 26 16 'a'
1 2546 TSKHIE bc 26 16 'a'
1 2546 TSKHIE ca 26 16 'a'
1 2546 TSKHIE cb 26 16 'a'
1 2546 TSKHIE cc 26 16 'a'
1 2547 TSKHIE aa 26 16 'a'
1 2547 TSKHIE ab 26 16 'a'
1 2547 TSKHIE ac 26 16 'a'
1 2547 TSKHIE ba 26 16 'a'
1 2547 TSKHIE bb 26 16 'a'
1 2547 TSKHIE bc 26 16 'a'
1 2547 TSKHIE ca 26 16 'a'
1 2547 TSKHIE cb 26 16 'a'
1 2547 TSKHIE cc 26 16 'a'
1 2548 TSKHIE aa 26 16 'a'
1 2548 TSKHIE ab 26 16 'a'
1 2548 TSKHIE ac 26 16 'a'
1 2548 TSKHIE ba 26 16 'a'
1 2548 TSKHIE bb 26 16 'a'
1 2548 TSKHIE bc 26 16 'a'
1 2548 TSKHIE ca 26 16 'a'
1 2548 TSKHIE cb 26 16 'a'
1 2548 TSKHIE cc 26 16 'a'
1 2549 TSKHIE aa 26 16 'a'
1 2549 TSKHIE ab 26 16 'a'
1 2549 TSKHIE ac 26 16 'a'
1 2549 TSKHIE ba 26 16 'a'
1 2549 TSKHIE bb 26 16 'a'
1 2549 TSKHIE bc 26 16 'a'
1 2549 TSKHIE ca 26 16 'a'
1 2549 TSKHIE cb 26 16 'a'
1 2549 TSKHIE cc 26 16 'a'
1 2550 TSKHIE aa 26 16 'a'
1 2550 TSKHIE ab 26 16 'a'
1 2550 TSKHIE ac 26 16 'a'
1 2550 TSKHIE ba 26 16 'a'
1 2550 TSKHIE bb 26 16 'a'
1 2550 TSKHIE bc 26 16 'a'
1 2550 TSKHIE ca 26 16 'a'
1 2550 TSKHIE cb 26 16 'a'
1 2550 TSKHIE cc 26 16 'a'
1 2551 TSKHIE aa 26 16 'a'
1 2551 TSKHIE ab 26 16 'a'
1 2551 TSKHIE ac 26 16 'a'
1 2551 TSKHIE ba 26 16 'a'
1 2551 TSKHIE bb 26 16 'a'
1 2551 TSKHIE bc 26 16 'a'
1 2551 TSKHIE ca 26 16 'a'
1 2551 TSKHIE cb 26 16 'a'
1 2551 TSKHIE cc 26 16 'a'
1 2552 TSKHIE aa 26 16 'a'
1 2552 TSKHIE ab 26 16 'a'
1 2552 TSKHIE ac 26 16 'a'
1 2552 TSKHIE ba 26 16 'a'
1 2552 TSKHIE bb 26 16 'a'
1 2552 TSKHIE bc 26 16 'a'
1 2552 TSKHIE ca 26 16 'a'
1 2552 TSKHIE cb 26 16 'a'
1 2552 TSKHIE cc 26 16 'a'
1 2553 TSKHIE aa 26 16 'a'
1 2553 TSKHIE ab 26 16 'a'
1 2553 TSKHIE ac 26 16 'a'
1 2553 TSKHIE ba 26 16 'a'
1 2553 TSKHIE bb 26 16 'a'
1 2553 TSKHIE bc 26 16 'a'
1 2553 TSKHIE ca 26 16 'a'
1 2553 TSKHIE cb 26 16 'a'
1 2553 TSKHIE cc 26 16 'a'
1 2554 TSKHIE aa 26 16 'a'
1 2554 TSKHIE ab 26 16 'a'
1 2554 TSKHIE ac 26 16 'a'
1 2554 TSKHIE ba 26 16 'a'
1 2554 TSKHIE bb 26 16 'a'
1 2554 TSKHIE bc 26 16 'a'
1 2554 TSKHIE ca 26 16 'a'
1 2554 TSKHIE cb 26 16 'a'
1 2554 TSKHIE cc 26 16 'a'
1 2555 TSKHIE aa 26 16 'a'
1 2555 TSKHIE ab 26 16 'a'
1 2555 TSKHIE ac 26 16 'a'
1 2555 TSKHIE ba 26 16 'a'
1 2555 TSKHIE bb 26 16 'a'
1 2555 TSKHIE bc 26 16 'a'
1 2555 TSKHIE ca 26 16 'a'
1 2555 TSKHIE cb 26 16 'a'
1 2555 TSKHIE cc 26 16 'a'
1 2556 TSKHIE aa 26 16 'a'
1 2556 TSKHIE ab 26 16 'a'
1 2556 TSKHIE ac 26 16 'a'
1 2556 TSKHIE ba 26 16 'a'
1 2556 TSKHIE bb 26 16 'a'
1 2556 TSKHIE bc 26 16 'a'
1 2556 TSKHIE ca 26 16 'a'
1 2556 TSKHIE cb 26 16 'a'
1 2556 TSKHIE cc 26 16 'a'
1 2557 TSKHIE aa 26 16 'a'
1 2557 TSKHIE ab 26 16 'a'
1 2557 TSKHIE ac 26 16 'a'
1 2557 TSKHIE ba 26 16 'a'
1 2557 TSKHIE bb 26 16 'a'
1 2557 TSKHIE bc 26 16 'a'
1 2557 TSKHIE ca 26 16 'a'
1 2557 TSKHIE cb 26 16 'a'
1 2557 TSKHIE cc 26 16 'a'
1 2558 TSKHIE aa 26 16 'a'
1 2558 TSKHIE ab 26 16 'a'
1 2558 TSKHIE ac 26 16 'a'
1 2558 TSKHIE ba 26 16 'a'
1 2558 TSKHIE bb 26 16 'a'
1 2558 TSKHIE bc 26 16 'a'
1 2558 TSKHIE ca 26 16 'a'
1 2558 TSKHIE cb 26 16 'a'
1 2558 TSKHIE cc 26 16 'a'
1 2559 TSKHIE aa 26 16 'a'
1 2559 TSKHIE ab 26 16 'a'
1 2559 TSKHIE ac 26 16 'a'
1 2559 TSKHIE ba 26 16 'a'
1 2559 TSKHIE bb 26 16 'a'
1 2559 TSKHIE bc 26 16 'a'
1 2559 TSKHIE ca 26 16 'a'
1 2559 TSKHIE cb 26 16 'a'
1 2559 TSKHIE cc 26 16 'a'
1 2560 TSKHIE aa 26 16 'a'
1 2560 TSKHIE ab 26 16 'a'
1 2560 TSKHIE ac 26 16 'a'
1 2560 TSKHIE ba 26 16 'a'
1 2560 TSKHIE bb 26 16 'a'
1 2560 TSKHIE bc 26 16 'a'
1 2560 TSKHIE ca 26 16 'a'
1 2560 TSKHIE cb 26 16 'a'
1 2560 TSKHIE cc 26 16 'a'
1 2561 TSKHIE aa 26 16 'a'
1 2561 TSKHIE ab 26 16 'a'
1 2561 TSKHIE ac 26 16 'a'
1 2561 TSKHIE ba 26 16 'a'
1 2561 TSKHIE bb 26 16 'a'
1 2561 TSKHIE bc 26 16 'a'
1 2561 TSKHIE ca 26 16 'a'
1 2561 TSKHIE cb 26 16 'a'
1 2561 TSKHIE cc 26 16 'a'
1 2562 TSKHIE aa 26 16 'a'
1 2562 TSKHIE ab 26 16 'a'
1 2562 TSKHIE ac 26 16 'a'
1 2562 TSKHIE ba 26 16 'a'
1 2562 TSKHIE bb 26 16 'a'
1 2562 TSKHIE bc 26 16 'a'
1 2562 TSKHIE ca 26 16 'a'
1 2562 TSKHIE cb 26 16 'a'
1 2562 TSKHIE cc 26 16 'a'
1 2563 TSKHIE aa 26 16 'a'
1 2563 TSKHIE ab 26 16 'a'
1 2563 TSKHIE ac 26 16 'a'
1 2563 TSKHIE ba 26 16 'a'
1 2563 TSKHIE bb 26 16 'a'
1 2563 TSKHIE bc 26 16 'a'
1 2563 TSKHIE ca 26 16 'a'
1 2563 TSKHIE cb 26 16 'a'
1 2563 TSKHIE cc 26 16 'a'
1 2564 TSKHIE aa 26 16 'a'
1 2564 TSKHIE ab 26 16 'a'
1 2564 TSKHIE ac 26 16 'a'
1 2564 TSKHIE ba 26 16 'a'
1 2564 TSKHIE bb 26 16 'a'
1 2564 TSKHIE bc 26 16 'a'
1 2564 TSKHIE ca 26 16 'a'
1 2564 TSKHIE cb 26 16 'a'
1 2564 TSKHIE cc 26 16 'a'
1 2565 TSKHIE aa 26 16 'a'
1 2565 TSKHIE ab 26 16 'a'
1 2565 TSKHIE ac 26 16 'a'
1 2565 TSKHIE ba 26 16 'a'
1 2565 TSKHIE bb 26 16 'a'
1 2565 TSKHIE bc 26 16 'a'
1 2565 TSKHIE ca 26 16 'a'
1 2565 TSKHIE cb 26 16 'a'
1 2565 TSKHIE cc 26 16 'a'
1 2566 TSKHIE aa 26 16 'a'
1 2566 TSKHIE ab 26 16 'a'
1 2566 TSKHIE ac 26 16 'a'
1 2566 TSKHIE ba 26 16 'a'
1 2566 TSKHIE bb 26 16 'a'
1 2566 TSKHIE bc 26 16 'a'
1 2566 TSKHIE ca 26 16 'a'
1 2566 TSKHIE cb 26 16 'a'
1 2566 TSKHIE cc 26 16 'a'
1 2567 TSKHIE aa 26 16 'a'
1 2567 TSKHIE ab 26 16 'a'
1 2567 TSKHIE ac 26 16 'a'
1 2567 TSKHIE ba 26 16 'a'
1 2567 TSKHIE bb 26 16 'a'
1 2567 TSKHIE bc 26 16 'a'
1 2567 TSKHIE ca 26 16 'a'
1 2567 TSKHIE cb 26 16 'a'
1 2567 TSKHIE cc 26 16 'a'
1 2568 TSKHIE aa 26 16 'a'
1 2568 TSKHIE ab 26 16 'a'
1 2568 TSKHIE ac 26 16 'a'
1 2568 TSKHIE ba 26 16 'a'
1 2568 TSKHIE bb 26 16 'a'
1 2568 TSKHIE bc 26 16 'a'
1 2568 TSKHIE ca 26 16 'a'
1 2568 TSKHIE cb 26 16 'a'
1 2568 TSKHIE cc 26 16 'a'
1 2569 TSKHIE aa 26 16 'a'
1 2569 TSKHIE ab 26 16 'a'
1 2569 TSKHIE ac 26 16 'a'
1 2569 TSKHIE ba 26 16 'a'
1 2569 TSKHIE bb 26 16 'a'
1 2569 TSKHIE bc 26 16 'a'
1 2569 TSKHIE ca 26 16 'a'
1 2569 TSKHIE cb 26 16 'a'
1 2569 TSKHIE cc 26 16 'a'
1 2570 TSKHIE aa 26 16 'a'
1 2570 TSKHIE ab 26 16 'a'
1 2570 TSKHIE ac 26 16 'a'
1 2570 TSKHIE ba 26 16 'a'
1 2570 TSKHIE bb 26 16 'a'
1 2570 TSKHIE bc 26 16 'a'
1 2570 TSKHIE ca 26 16 'a'
1 2570 TSKHIE cb 26 16 'a'
1 2570 TSKHIE cc 26 16 'a'
1 2571 TSKHIE aa 26 16 'a'
1 2571 TSKHIE ab 26 16 'a'
1 2571 TSKHIE ac 26 16 'a'
1 2571 TSKHIE ba 26 16 'a'
1 2571 TSKHIE bb 26 16 'a'
1 2571 TSKHIE bc 26 16 'a'
1 2571 TSKHIE ca 26 16 'a'
1 2571 TSKHIE cb 26 16 'a'
1 2571 TSKHIE cc 26 16 'a'
1 2572 TSKHIE aa 26 16 'a'
1 2572 TSKHIE ab 26 16 'a'
1 2572 TSKHIE ac 26 16 'a'
1 2572 TSKHIE ba 26 16 'a'
1 2572 TSKHIE bb 26 16 'a'
1 2572 TSKHIE bc 26 16 'a'
1 2572 TSKHIE ca 26 16 'a'
1 2572 TSKHIE cb 26 16 'a'
1 2572 TSKHIE cc 26 16 'a'
1 2573 TSKHIE aa 26 16 'a'
1 2573 TSKHIE ab 26 16 'a'
1 2573 TSKHIE ac 26 16 'a'
1 2573 TSKHIE ba 26 16 'a'
1 2573 TSKHIE bb 26 16 'a'
1 2573 TSKHIE bc 26 16 'a'
1 2573 TSKHIE ca 26 16 'a'
1 2573 TSKHIE cb 26 16 'a'
1 2573 TSKHIE cc 26 16 'a'
1 2574 TSKHIE aa 26 16 'a'
1 2574 TSKHIE ab 26 16 'a'
1 2574 TSKHIE ac 26 16 'a'
1 2574 TSKHIE ba 26 16 'a'
1 2574 TSKHIE bb 26 16 'a'
1 2574 TSKHIE bc 26 16 'a'
1 2574 TSKHIE ca 26 16 'a'
1 2574 TSKHIE cb 26 16 'a'
1 2574 TSKHIE cc 26 16 'a'
1 2575 TSKHIE aa 26 16 'a'
1 2575 TSKHIE ab 26 16 'a'
1 2575 TSKHIE ac 26 16 'a'
1 2575 TSKHIE ba 26 16 'a'
1 2575 TSKHIE bb 26 16 'a'
1 2575 TSKHIE bc 26 16 'a'
1 2575 TSKHIE ca 26 16 'a'
1 2575 TSKHIE cb 26 16 'a'
1 2575 TSKHIE cc 26 16 'a'
1 2576 TSKHIE aa 26 16 'a'
1 2576 TSKHIE ab 26 16 'a'
1 2576 TSKHIE ac 26 16 'a'
1 2576 TSKHIE ba 26 16 'a'
1 2576 TSKHIE bb 26 16 'a'
1 2576 TSKHIE bc 26 16 'a'
1 2576 TSKHIE ca 26 16 'a'
1 2576 TSKHIE cb 26 16 'a'
1 2576 TSKHIE cc 26 16 'a'
1 2577 TSKHIE aa 26 16 'a'
1 2577 TSKHIE ab 26 16 'a'
1 2577 TSKHIE ac 26 16 'a'
1 2577 TSKHIE ba 26 16 'a'
1 2577 TSKHIE bb 26 16 'a'
1 2577 TSKHIE bc 26 16 'a'
1 2577 TSKHIE ca 26 16 'a'
1 2577 TSKHIE cb 26 16 'a'
1 2577 TSKHIE cc 26 16 'a'
1 2578 TSKHIE aa 26 16 'a'
1 2578 TSKHIE ab 26 16 'a'
1 2578 TSKHIE ac 26 16 'a'
1 2578 TSKHIE ba 26 16 'a'
1 2578 TSKHIE bb 26 16 'a'
1 2578 TSKHIE bc 26 16 'a'
1 2578 TSKHIE ca 26 16 'a'
1 2578 TSKHIE cb 26 16 'a'
1 2578 TSKHIE cc 26 16 'a'
1 2579 TSKHIE aa 26 16 'a'
1 2579 TSKHIE ab 26 16 'a'
1 2579 TSKHIE ac 26 16 'a'
1 2579 TSKHIE ba 26 16 'a'
1 2579 TSKHIE bb 26 16 'a'
1 2579 TSKHIE bc 26 16 'a'
1 2579 TSKHIE ca 26 16 'a'
1 2579 TSKHIE cb 26 16 'a'
1 2579 TSKHIE cc 26 16 'a'
1 2580 TSKHIE aa 26 16 'a'
1 2580 TSKHIE ab 26 16 'a'
1 2580 TSKHIE ac 26 16 'a'
1 2580 TSKHIE ba 26 16 'a'
1 2580 TSKHIE bb 26 16 'a'
1 2580 TSKHIE bc 26 16 'a'
1 2580 TSKHIE ca 26 16 'a'
1 2580 TSKHIE cb 26 16 'a'
1 2580 TSKHIE cc 26 16 'a'
1 2581 TSKHIE aa 26 16 'a'
1 2581 TSKHIE ab 26 16 'a'
1 2581 TSKHIE ac 26 16 'a'
1 2581 TSKHIE ba 26 16 'a'
1 2581 TSKHIE bb 26 16 'a'
1 2581 TSKHIE bc 26 16 'a'
1 2581 TSKHIE ca 26 16 'a'
1 2581 TSKHIE cb 26 16 'a'
1 2581 TSKHIE cc 26 16 'a'
1 2582 TSKHIE aa 26 16 'a'
1 2582 TSKHIE ab 26 16 'a'
1 2582 TSKHIE ac 26 16 'a'
1 2582 TSKHIE ba 26 16 'a'
1 2582 TSKHIE bb 26 16 'a'
1 2582 TSKHIE bc 26 16 'a'
1 2582 TSKHIE ca 26 16 'a'
1 2582 TSKHIE cb 26 16 'a'
1 2582 TSKHIE cc 26 16 'a'
1 2583 TSKHIE aa 26 16 'a'
1 2583 TSKHIE ab 26 16 'a'
1 2583 TSKHIE ac 26 16 'a'
1 2583 TSKHIE ba 26 16 'a'
1 2583 TSKHIE bb 26 16 'a'
1 2583 TSKHIE bc 26 16 'a'
1 2583 TSKHIE ca 26 16 'a'
1 2583 TSKHIE cb 26 16 'a'
1 2583 TSKHIE cc 26 16 'a'
1 2584 TSKHIE aa 26 16 'a'
1 2584 TSKHIE ab 26 16 'a'
1 2584 TSKHIE ac 26 16 'a'
1 2584 TSKHIE ba 26 16 'a'
1 2584 TSKHIE bb 26 16 'a'
1 2584 TSKHIE bc 26 16 'a'
1 2584 TSKHIE ca 26 16 'a'
1 2584 TSKHIE cb 26 16 'a'
1 2584 TSKHIE cc 26 16 'a'
1 2585 TSKHIE aa 26 16 'a'
1 2585 TSKHIE ab 26 16 'a'
1 2585 TSKHIE ac 26 16 'a'
